💓专享卫视,#genre#
(971),http://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
(1054),http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd
(1055),http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
(837),http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed&quot;
(839),http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed,
(838),http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
(836),http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
(1008),http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
(1035),rtmp://play.kankanlive.com/live/1652755738635915
(887),http://222.179.155.21:1935/ch1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
(952),http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
(951),http://live.iwcmt.cn:90/live/zhxw.m3u8
(1056),https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8
(1007),http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
(954),https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8
(953),rtmp://tv.mcrm.org.cn:1935/channellive/tv01
(1006),http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227268/index.m3u8
(986),http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
(906),http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd
(907),http://3739115337.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=nwEAAKHdjSKP_58X&secondToken=secondToken%3A5FUijZmDyNMxtCDdne0YzSAwjuw&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzh&v3=1
(958),http://lxfile.lxxcb.cn:80/nmip-media/channellive/channel103799/playlist.m3u8
(957),http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
(959),http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
(1005),https://wshlslive.migucloud.com/live/CVN934JS_C0/playlist.m3u8
(1004),http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8
(802),http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
(785),http://ali-m-l.cztv.com/channels/lantian/channel010/720p.m3u8
(783),https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
(786),http://ali-vl.cztv.com/channels/lantian/channel010/360p.m3u8
(784),http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
(800),https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
(801),http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
(798),https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8\r\n
(803),http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
(797),http://ali-vl.cztv.com/channels/lantian/channel006/360p.m3u8
(796),https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
(795),http://ali-vl.cztv.com/channels/lantian/channel009/360p.m3u8
(804),http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
(835),https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
(908),http://live1.habctv.com/ggpdsl/sd/live.m3u8
(909),http://live1.habctv.com/ggpdsl/sd/live.m3u8
(910),https://huaiyin-tv-replay.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8
(1031),https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
(987),http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
(988),http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
(916),http://p2.vzan.com/527645544/149039617847513156/live.m3u8
(793),http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&fbl=
(791),http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&amp;amp;fbl=
(792),http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
(794),https://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
(912),https://lishui-tv-hls.cm.jstv.com/lishui-tv/lsxwzh.m3u8
(911),http://lishui-tv-hls.cm.jstv.com/lishui-tv/lsxwzh.m3u8
(1003),http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
(1026),http://jwplay.hebyun.com.cn/live/LPTV001/1500k/tzwj_video.m3u8
(989),http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
(1002),http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
(990),http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
(1025),http://nn.7x9d.cn/石家庄.php?id=4
(1057),http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8
(1065),https://live.gdtv.ah.cn/live/newsTV.m3u8
(1066),http://zbbf2.ahbztv.com/live/416.m3u8
(970),http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
(991),http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
(834),http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?fbl=
(832),http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
(833),http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed&quot;
(831),http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
(830),https://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
(829),http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed;http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8;http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8zzhed
(828),http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
(920),https://stream.jmtv.com.cn/xwzh/playlist.m3u8
(919),http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
(960),https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8
(1001),http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226673/index.m3u8
(1000),http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
(999),http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
(962),https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
(955),http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
(956),http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
(964),http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
(963),https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
(961),http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
(824),http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
(826),http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?cWlkPSZzPTg3OWMwYmMyZDMzYTFhZGY3NDQxMjgyYTg1MmUzNTY0JmVzPTE3MDY2Nzc4NzMmdXVpZD0yMjdiY2MzNGNiNGY0MThlYjRiY2IxYzcwNmZjODNkMS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl
(825),http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
(827),https://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
(823),https://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
(822),http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
(821),http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed;http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8zzhed;http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
(820),http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
(992),http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
(1080),https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
(1081),https://liveout.xntv.tv/a65jur/96iln2.m3u8
(1082),rtmp://liveout.xntv.tv/a65jur/96iln2
(1084),https://liveout.xntv.tv/a65jur/90p2i1.m3u8
(1083),https://liveout.xntv.tv/a65jur/90p2i1.m3u8
(1079),https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
(807),https://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
(805),http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
(806),http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
(817),http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
(819),http://play-sh13.quklive.com/live/1702360350551252.m3u8?auth_key=2037107484-800189c57a5a44d3b823b60cf84f6756-0-a6f6828a62d5c167cff5e68735fa0d39
(818),http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
(998),http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
(1021),http://jwplay.hebyun.com.cn/live/xtsrmtzs/1500k/tzwj_video.m3u8
(1024),https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8?zhebd
(1023),https://jwplay.hebyun.com.cn:443/live/xtsrmtzs/1500k/tzwj_video.m3u8
(1022),https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8
(993),http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
(994),http://tvpull.dxhmt.cn:9081/tv/11625-1.m3u8
(995),http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
(965),rtmp://live.jinchuanrmt.com/live/zhxw
(966),rtmp://139.203.180.9/live/zhxw
(1070),http://play-a2.quklive.com/live/1667883943560053.m3u8
(1071),http://play-a2.quklive.com/live/1667884025738071.m3u8
(1069),http://play-a2.quklive.com/live/1667883987087179.m3u8
(913),http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
(914),http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
(915),http://cm-wshls.homecdn.com/live/2aa50.m3u8
(1058),https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
(1059),https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8
(1060),https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8
(1043),http://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
(996),https://play-hsbj.vzan.com/978354/446938712125478466/live.m3u8?zbid=978354&tpid=1651937429
(997),http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
(1064),http://hslive.hsnewsnet.com/lsdream/iY92ady/1000/live.m3u8
(1063),http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8
(1061),http://111.53.96.67:8081/live/1/index.m3u8
(814),http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed,
(816),http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
(812),http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
(813),https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
(811),http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
(808),http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
(810),https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
(809),http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
💓专享央视,#genre#
(171),http://8.138.7.223/tv/ptbtv.php?id=27
(635),http://111.227.196.164:9901/tsfile/live/0001_1.m3u8
(134),http://www.cdnstv.com:6398/hls/1/index.m3u8
(634),http://1.180.2.93:9901/tsfile/live/1020_1.m3u8
(160),http://112.46.105.20:8009/hls/501/index.m3u8
(657),http://112.80.203.154:9003/hls/10/index.m3u8
(142),http://www.cdnstv.com:6398/hls/10/index.m3u8
(169),http://112.46.105.20:8009/hls/506/index.m3u8
(185),http://39.164.180.36:19901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
(658),http://112.123.243.37:50085/tsfile/live/0011_1.m3u8
(186),http://39.164.180.36:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
(659),http://112.123.243.37:50085/tsfile/live/0012_1.m3u8
(143),http://www.cdnstv.com:6398/hls/11/index.m3u8
(144),http://www.cdnstv.com:6398/hls/12/index.m3u8
(159),http://home.kuaidi521.com:35455/bptv/10000100000000050000000003870755.m3u8
(661),http://112.123.243.37:50085/tsfile/live/0013_1.m3u8
(187),http://39.164.180.36:19901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
(660),http://112.80.203.154:9003/hls/12/index.m3u8
(170),http://112.46.105.20:8009/hls/507/index.m3u8
(664),http://alvin.ergotron.net:8000/udp/239.77.0.188:5146
(145),http://www.cdnstv.com:6398/hls/13/index.m3u8
(173),http://8.138.7.223/tv/ptbtv.php?id=28
(662),http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8
(188),http://39.164.180.36:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
(663),http://111.227.196.164:9901/tsfile/live/0013_1.m3u8
(665),http://112.80.203.154:9003/hls/14/index.m3u8
(189),http://39.164.180.36:19901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
(668),https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
(667),https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8
(666),http://111.227.196.164:9901/tsfile/live/0014_1.m3u8
(146),http://www.cdnstv.com:6398/hls/14/index.m3u8
(147),http://www.cdnstv.com:6398/hls/15/index.m3u8
(669),http://111.227.196.164:9901/tsfile/live/0015_1.m3u8
(148),http://www.cdnstv.com:6398/hls/17/index.m3u8
(637),http://43.138.196.212/111.php?id=cctv2
(176),http://39.164.180.36:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
(636),http://112.80.203.154:9003/hls/2/index.m3u8
(638),http://153.0.171.163:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
(177),http://39.164.180.36:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
(162),http://112.46.105.20:8009/hls/3/index.m3u8
(136),http://www.cdnstv.com:6398/hls/4/index.m3u8
(163),http://112.46.105.20:8009/hls/4/index.m3u8
(137),http://www.cdnstv.com:6398/hls/5/index.m3u8
(639),http://43.138.196.212/111.php?id=cctv5
(640),http://153.0.171.163:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
(641),http://112.99.193.34:9901/tsfile/live/1022_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
(642),http://223.241.247.214:9901/tsfile/live/0005_1.m3u8
(164),http://112.46.105.20:8009/hls/503/index.m3u8
(179),http://39.164.180.36:19901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
(180),http://39.164.180.36:19901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
(645),http://112.80.203.154:9003/hls/6/index.m3u8
(644),http://153.0.171.163:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
(643),http://zzssw01.55555.io:9901/tsfile/live/0006_1.m3u8
(165),http://112.46.105.20:8009/hls/6/index.m3u8
(646),http://43.138.196.212/111.php?id=cctv7
(139),http://www.cdnstv.com:6398/hls/7/index.m3u8
(166),http://112.46.105.20:8009/hls/504/index.m3u8
(172),http://8.138.7.223/tv/cctv7.m3u8
(182),http://39.164.180.36:19901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
(649),http://111.227.196.164:9901/tsfile/live/0007_1.m3u8
(648),https://live.junhao.mil.cn/rmt9502/3e6e7c5477314ec38f5e58e2a5c70024.m3u8?txSecret=57978fafb9c19880afa5c8687e8241d8&txTime=7A42BAFF
(647),http://live.junhao.mil.cn/rmt9502/3e6e7c5477314ec38f5e58e2a5c70024.m3u8?txSecret=57978fafb9c19880afa5c8687e8241d8&txTime=7A42BAFF
(140),http://www.cdnstv.com:6398/hls/8/index.m3u8
(653),http://112.123.243.37:50085/tsfile/live/0009_1.m3u8
(651),http://112.80.203.154:9003/hls/8/index.m3u8
(167),http://112.46.105.20:8009/hls/8/index.m3u8
(652),http://153.0.171.163:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
(650),http://zzssw01.55555.io:9901/tsfile/live/0008_1.m3u8
(654),http://zzssw01.55555.io:9901/tsfile/live/0009_1.m3u8
(656),http://112.123.243.37:50085/tsfile/live/0010_1.m3u8
(141),http://www.cdnstv.com:6398/hls/9/index.m3u8
(184),http://39.164.180.36:19901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
(655),http://112.80.203.154:9003/hls/9/index.m3u8
(194),http://111.61.236.247:9081/hls/62/index.m3u8
(193),http://111.61.236.247:9081/hls/58/index.m3u8
(679),http://www.lizhinas.top:1009/rtp/239.252.219.93:5140
(680),http://www.lizhinas.top:1009/rtp/239.252.219.98:5140
(671),http://www.lizhinas.top:1009/rtp/239.252.219.80:5140
(676),http://www.lizhinas.top:1009/rtp/239.252.219.94:5140
(675),http://www.lizhinas.top:1009/rtp/239.252.219.90:5140
(670),http://www.lizhinas.top:1009/rtp/239.252.219.81:5140
(673),https://live.tvfix.org/live/cmc/index.m3u8
(672),http://www.lizhinas.top:1009/rtp/239.252.219.86:5140
(674),http://www.lizhinas.top:1009/rtp/239.252.219.89:5140
(678),http://www.lizhinas.top:1009/rtp/239.252.219.96:5140
(677),http://www.lizhinas.top:1009/rtp/239.252.219.95:5140
💓专享源🅰️,#genre#
(58),https://vip.ffzy-play6.com/20221129/9285_97e3dfc9/index.m3u8
(57),https://ukzy.ukubf4.com/20220407/Ue4rNnif/index.m3u8
(61),https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4
(51),https://ukzy.ukubf4.com/20220407/j3bjFWpb/index.m3u8
(53),https://ukzy.ukubf4.com/20220407/wnsgZzX9/index.m3u8
(52),https://ukzy.ukubf4.com/20220330/CVILs5nr/index.m3u8
(22),https://bp-resource.bestv.com.cn/material/8e9fd77cb864f2dd5e70d093a4bba368/2021/0426/video/5fd85575e23f40379d319f455fde9351.m3u8
(23),https://bp-resource.bestv.com.cn/material/8e9fd77cb864f2dd5e70d093a4bba368/2020/0722/video/bce6e4ce6a3a4c9989837b58486cc777.m3u8
(24),https://bp-resource.bestv.com.cn/material/8e9fd77cb864f2dd5e70d093a4bba368/2022/0117/video/f81c8dd998ee41a9aa4788bdefe9f921.m3u8
(25),https://bp-resource.bestv.com.cn/material/8e9fd77cb864f2dd5e70d093a4bba368/2020/0716/video/5012ea0aa0c34d6ba5880236c503df1a.m3u8
(59),https://ukzy.ukubf4.com/20220407/OxgWrcNR/index.m3u8
(60),https://ukzy.ukubf4.com/20220407/jEakalqL/index.m3u8
(16),https://gcwbndali.v.myalicdn.com/gcwbnd/ipanda1000_2/index.m3u8
(62),https://vip.ffzy-play6.com/20221112/6085_3636efbb/index.m3u8
(50),https://vip.ffzy-play6.com/20221019/206_b74a99b9/index.m3u8
(54),https://alimov2.a.kwimgs.com/upic/2021/12/28/16/BMjAyMTEyMjgxNjUxMzhfNDAzMDAxOTlfNjM2ODQ1ODYxNzhfMF8z_b_Ba5bdfedb34d432e906dbc401975d5387.mp4
(55),https://ukzy.ukubf4.com/20220407/dtaM5NLB/index.m3u8
(56),https://ukzy.ukubf4.com/20220404/gfSdtuvX/index.m3u8
(15),https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
(29),https://api.heimuer.app/play/6f3edeb2885149e4b30f676e8a94ef3b.m3u8
(31),https://api.heimuer.app/play/3e9be3a5080c46449dbc355c9cb8baec.m3u8
(32),https://v9.tlkqc.com/wjv9/202408/06/p7712pXCuV81/video/index.m3u8
(30),https://v3.tlkqc.com/wjv3/202406/12/gFunRiZvHb75/video/index.m3u8
(28),https://svip.high22-playback.com/20240731/5755_91995ca9/index.m3u8
(33),https://v12.tlkqc.com/wjv12/202408/04/UJGTrrEASp84/video/index.m3u8
(27),https://m3u8.hmrvideo.com/play/a9f7a721d9eb4c76b74790f719996a29.m3u8
(67),https://vip.ffzy-play6.com/20221019/118_1367b8f6/index.m3u8
(26),https://m3u8.hmrvideo.com/play/0c8022a5af3d452698ff2f32d2a4a3de.m3u8
(41),https://ikcdn01.ikzybf.com/20221105/DABRajDL/index.m3u8
(42),https://v1.fentvoss.com/sdv1/202308/19/7pizD2d5YN2/video/index.m3u8
(43),https://v1.fentvoss.com/sdv1/202308/19/jZ4qXuUYMH2/video/index.m3u8
(44),https://ikcdn01.ikzybf.com/20221210/qYaADoTA/index.m3u8
(45),https://v1.fentvoss.com/sdv1/202308/19/kL6HzXQ7Xi2/video/index.m3u8
(21),https://vip.ffzy-play7.com/20221111/3098_4ec0b2e9/index.m3u8
(46),https://vip.ffzy-play1.com/20221018/478_c3afed66/index.m3u8
(68),https://vip.ffzy-play6.com/20221017/13_ddfc1740/index.m3u8
(69),https://vip.lzcdn2.com/20220323/300_8be28e1c/index.m3u8
(70),https://vip.ffzy-play2.com/20221127/1567_f1965b4b/index.m3u8
(34),https://api.heimuer.app/play/f9b471ddd1ee425bb3c64a24f82561be.m3u8
(65),https://vip.ffzy-online2.com/20230607/38938_95adfc88/index.m3u8
(63),https://vip.ffzy-play2.com/20221021/170_91678c84/index.m3u8
(64),https://vip.ffzy-play2.com/20221021/169_37d917eb/index.m3u8
(48),https://vip.ffzy-play7.com/20221115/4617_be0491ea/index.m3u8
(49),https://vip.ffzy-play7.com/20221115/4807_eeca808f/index.m3u8
(47),https://vip.ffzy-play7.com/20230116/11563_b9f44814/index.m3u8
(66),https://vip.ffzy-play7.com/20221112/3726_f8288d50/index.m3u8
(40),https://api.heimuer.app/play/bd885bde48d742068df66e382a8db7a7.m3u8
(39),https://vip.ffzy-play7.com/20221127/7286_672b6ffa/2000k/hls/mixed.m3u8
(38),https://api.heimuer.app/play/4c017a32d1a7478696e4b78d95774ccc.m3u8
(36),https://vip.ffzy-play7.com/20230411/22167_a385d245/2000k/hls/mixed.m3u8
(37),https://vip.kuaikan-cdn4.com/20240220/k2bjbEoB/898kb/hls/index.m3u8
(35),https://api.heimuer.app/play/d10849d4be514bfeb5de7b6ff8bdfb5a.m3u8
(1091),http://iptv.jxpan.vip:18888/aio/huya/23824164
(1090),http://live.nctv.top/douyu.php?id=3700024
(17),http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
(1089),http://live.nctv.top/douyu.php?id=12128227
💓专享源🅱️,#genre#
(84),http://iptv.jxpan.vip:18888/aio/huya/11342424
(88),http://iptv.jxpan.vip:18888/aio/huya/29982675
(86),http://iptv.jxpan.vip:18888/aio/huya/11342412
(78),http://iptv.jxpan.vip:18888/aio/huya/11342395
(80),http://iptv.jxpan.vip:18888/aio/huya/21059554
(72),http://iptv.jxpan.vip:18888/aio/huya/11342386
(76),http://iptv.jxpan.vip:18888/aio/huya/11342423
(85),http://iptv.jxpan.vip:18888/aio/huya/21059588
(81),http://iptv.jxpan.vip:18888/aio/huya/11342390
(87),http://iptv.jxpan.vip:18888/aio/huya/11342421
(83),http://iptv.jxpan.vip:18888/aio/huya/11342429
(77),http://iptv.jxpan.vip:18888/aio/huya/11352894
(73),http://iptv.jxpan.vip:18888/aio/huya/11601968
(90),http://iptv.jxpan.vip:18888/aio/huya/11601968
(82),http://iptv.jxpan.vip:18888/aio/huya/11279251
(75),http://iptv.jxpan.vip:18888/aio/huya/11602043
(95),http://iptv.jxpan.vip:18888/aio/huya/30080229
(92),http://iptv.jxpan.vip:18888/aio/huya/11602058
(89),http://iptv.jxpan.vip:18888/aio/huya/11352935
(71),http://iptv.jxpan.vip:18888/aio/huya/11342421
(74),http://iptv.jxpan.vip:18888/aio/huya/11352886
(94),http://iptv.jxpan.vip:18888/aio/huya/11601986
(93),http://iptv.jxpan.vip:18888/aio/huya/11342435
(91),http://iptv.jxpan.vip:18888/aio/huya/11352876
(79),http://iptv.jxpan.vip:18888/aio/huya/11342419
(115),http://zzy789.xyz/douyu1.php?id=508118
(120),http://huanqiuzhibo.cn/manifest/douyu.php?id=74374
(99),http://zzy789.xyz/douyu1.php?id=74374
(123),http://huanqiuzhibo.cn/manifest/douyu.php?id=1377142
(105),http://zzy789.xyz/douyu1.php?id=1377142
(121),http://huanqiuzhibo.cn/manifest/douyu.php?id=747764
(96),http://zzy789.xyz/douyu1.php?id=747764
(98),http://zzy789.xyz/douyu1.php?id=3928
(118),http://huanqiuzhibo.cn/manifest/douyu.php?id=3928
(102),http://zzy789.xyz/douyu1.php?id=85894
(114),http://zzy789.xyz/douyu1.php?id=3928
(110),http://zzy789.xyz/douyu1.php?id=434971
(126),http://huanqiuzhibo.cn/manifest/douyu.php?id=20415
(107),http://zzy789.xyz/douyu1.php?id=20415
(97),http://zzy789.xyz/douyu1.php?id=747764
(103),http://zzy789.xyz/douyu1.php?id=122402
(113),http://zzy789.xyz/douyu1.php?id=7356023
(100),http://zzy789.xyz/douyu1.php?id=4549169
(124),http://huanqiuzhibo.cn/manifest/douyu.php?id=4549169
(127),http://huanqiuzhibo.cn/manifest/douyu.php?id=131977
(104),http://zzy789.xyz/douyu1.php?id=20415
(101),http://zzy789.xyz/douyu1.php?id=5522351
(106),http://zzy789.xyz/douyu1.php?id=3637778
(116),http://huanqiuzhibo.cn/manifest/douyu.php?id=3637778
(111),http://zzy789.xyz/douyu1.php?id=85894
(119),http://huanqiuzhibo.cn/manifest/douyu.php?id=85894
(117),http://huanqiuzhibo.cn/manifest/douyu.php?id=1226741
(109),http://zzy789.xyz/douyu1.php?id=7919720
(125),http://huanqiuzhibo.cn/manifest/douyu.php?id=6079455
(108),http://zzy789.xyz/douyu1.php?id=4246519
💓台湾台📶,#genre#
(628),http://37.27.111.214:8080/live/27/hls.m3u8
(629),http://37.27.111.214:8080/live/28/hls.m3u8
(508),http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$LR•IPV4『线路3』
(505),http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
(506),http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
(504),http://61.221.215.25:8800/hls/9/index.m3u8
